Date,Close
8/25/2014 16:00:00,45.17
8/26/2014 16:00:00,45.01
8/27/2014 16:00:00,44.87
8/28/2014 16:00:00,44.88
8/29/2014 16:00:00,45.43
9/2/2014 16:00:00,45.09
9/3/2014 16:00:00,44.96
9/4/2014 16:00:00,45.26
9/5/2014 16:00:00,45.91
9/8/2014 16:00:00,46.47
9/9/2014 16:00:00,46.76
9/10/2014 16:00:00,46.84
9/11/2014 16:00:00,47
9/12/2014 16:00:00,46.7
9/15/2014 16:00:00,46.24
9/16/2014 16:00:00,46.76
9/17/2014 16:00:00,46.52
9/18/2014 16:00:00,46.68
9/19/2014 16:00:00,47.52
9/22/2014 16:00:00,47.06
9/23/2014 16:00:00,46.56
9/24/2014 16:00:00,47.08
9/25/2014 16:00:00,46.04
9/26/2014 16:00:00,46.41
9/29/2014 16:00:00,46.44
9/30/2014 16:00:00,46.36
10/1/2014 16:00:00,45.9
10/2/2014 16:00:00,45.76
10/3/2014 16:00:00,46.09
10/6/2014 16:00:00,46.09
10/7/2014 16:00:00,45.53
10/8/2014 16:00:00,46.78
10/9/2014 16:00:00,45.85
10/10/2014 16:00:00,44.03
10/13/2014 16:00:00,43.65
10/14/2014 16:00:00,43.73
10/15/2014 16:00:00,43.22
10/16/2014 16:00:00,42.74
10/17/2014 16:00:00,43.63
10/20/2014 16:00:00,44.08
10/21/2014 16:00:00,44.88
10/22/2014 16:00:00,44.38
10/23/2014 16:00:00,45.02
10/24/2014 16:00:00,46.13
10/27/2014 16:00:00,45.91
10/28/2014 16:00:00,46.49
10/29/2014 16:00:00,46.62
10/30/2014 16:00:00,46.05
10/31/2014 16:00:00,46.95
11/3/2014 16:00:00,47.44
11/4/2014 16:00:00,47.57
11/5/2014 16:00:00,47.86
11/6/2014 16:00:00,48.7
11/7/2014 16:00:00,48.68
11/10/2014 16:00:00,48.89
11/11/2014 16:00:00,48.87
11/12/2014 16:00:00,48.78
11/13/2014 16:00:00,49.61
11/14/2014 16:00:00,49.58
11/17/2014 16:00:00,49.46
11/18/2014 16:00:00,48.74
11/19/2014 16:00:00,48.22
11/20/2014 16:00:00,48.7
11/21/2014 16:00:00,47.98
11/24/2014 16:00:00,47.59
11/25/2014 16:00:00,47.47
11/26/2014 16:00:00,47.75
11/28/2014 16:00:00,47.81
12/1/2014 16:00:00,48.62
12/2/2014 16:00:00,48.46
12/3/2014 16:00:00,48.08
12/4/2014 16:00:00,48.84
12/5/2014 16:00:00,48.42
12/8/2014 16:00:00,47.7
12/9/2014 16:00:00,47.59
12/10/2014 16:00:00,46.9
12/11/2014 16:00:00,47.17
12/12/2014 16:00:00,46.95
12/15/2014 16:00:00,46.67
12/16/2014 16:00:00,45.16
12/17/2014 16:00:00,45.74
12/18/2014 16:00:00,47.52
12/19/2014 16:00:00,47.66
12/22/2014 16:00:00,47.98
12/23/2014 16:00:00,48.45
12/24/2014 16:00:00,48.14
12/26/2014 16:00:00,47.88
12/29/2014 16:00:00,47.45
12/30/2014 16:00:00,47.02
12/31/2014 16:00:00,46.45
1/2/2015 16:00:00,46.76
1/5/2015 16:00:00,46.33
1/6/2015 16:00:00,45.65
1/7/2015 16:00:00,46.23
1/8/2015 16:00:00,47.59
1/9/2015 16:00:00,47.19
1/12/2015 16:00:00,46.6
1/13/2015 16:00:00,46.36
1/14/2015 16:00:00,45.96
1/15/2015 16:00:00,45.48
1/16/2015 16:00:00,46.24
1/20/2015 16:00:00,46.39
1/21/2015 16:00:00,45.92
1/22/2015 16:00:00,47.13
1/23/2015 16:00:00,47.18
1/26/2015 16:00:00,47.01
1/27/2015 16:00:00,42.66
1/28/2015 16:00:00,41.19
1/29/2015 16:00:00,42.01
1/30/2015 16:00:00,40.4
2/2/2015 16:00:00,41.28
2/3/2015 16:00:00,41.6
2/4/2015 16:00:00,41.84
2/5/2015 16:00:00,42.45
2/6/2015 16:00:00,42.41
2/9/2015 16:00:00,42.36
2/10/2015 16:00:00,42.6
2/11/2015 16:00:00,42.38
2/12/2015 16:00:00,43.09
2/13/2015 16:00:00,43.87
2/17/2015 16:00:00,43.58
2/18/2015 16:00:00,43.53
2/19/2015 16:00:00,43.5
2/20/2015 16:00:00,43.86
2/23/2015 16:00:00,44.15
2/24/2015 16:00:00,44.09
2/25/2015 16:00:00,43.99
2/26/2015 16:00:00,44.06
2/27/2015 16:00:00,43.85
3/2/2015 16:00:00,43.88
